image_id,caption_pred,cider,caption_true,is_precanned,is_rejected,id,text_detected,p_len,t_len,len_diff
5567,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,27838,False,57,58,1
5567,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,27839,False,57,58,1
5571,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,27855,False,57,58,1
5571,quality issues are too severe to recognize visual content,5.817460317460316,An empty dark square image is being shown.,False,False,27856,False,57,42,-15
5571,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,27857,False,57,58,1
5571,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,27858,False,57,58,1
5571,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,27859,False,57,58,1
5708,"quality issues are too severe to recognize visual content , there ' s too much glare",3.026022576293779,"Quality issues are too severe to recognize visual content, there's too much glare and too poorly framed.",False,False,28540,False,84,104,20
5708,"quality issues are too severe to recognize visual content , there ' s too much glare",3.026022576293779,Quality issues are too severe to recognize visual content.,True,False,28541,False,84,58,-26
5708,"quality issues are too severe to recognize visual content , there ' s too much glare",3.026022576293779,Quality issues are too severe to recognize visual content.,True,False,28542,False,84,58,-26
5708,"quality issues are too severe to recognize visual content , there ' s too much glare",3.026022576293779,Quality issues are too severe to recognize visual content.,True,False,28543,False,84,58,-26
5708,"quality issues are too severe to recognize visual content , there ' s too much glare",3.026022576293779,Quality issues are too severe to recognize visual content.,True,False,28544,False,84,58,-26
5784,quality issues are too severe to recognize visual content,4.4212080497539095,Quality issues are too severe to recognize visual content.,True,False,28920,False,57,58,1
5784,quality issues are too severe to recognize visual content,4.4212080497539095,a black surface with some blue coloration in the top right corner,False,False,28921,False,57,65,8
5784,quality issues are too severe to recognize visual content,4.4212080497539095,Quality issues are too severe to recognize visual content.,True,False,28922,False,57,58,1
5784,quality issues are too severe to recognize visual content,4.4212080497539095,Quality issues are too severe to recognize visual content.,True,False,28923,False,57,58,1
5784,quality issues are too severe to recognize visual content,4.4212080497539095,A completely black image with nothing to see.,False,False,28924,False,57,45,-12
5830,quality issues are too severe to recognize visual content,4.363095238095238,Quality issues are too severe to recognize visual content.,True,False,29150,False,57,58,1
5830,quality issues are too severe to recognize visual content,4.363095238095238,"The full moon on a clear, humid evening.",False,False,29151,False,57,40,-17
5830,quality issues are too severe to recognize visual content,4.363095238095238,Quality issues are too severe to recognize visual content.,True,False,29152,False,57,58,1
5830,quality issues are too severe to recognize visual content,4.363095238095238,A wall or some surface with nothing on it.,False,False,29153,False,57,42,-15
5830,quality issues are too severe to recognize visual content,4.363095238095238,Quality issues are too severe to recognize visual content.,True,False,29154,False,57,58,1
6041,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,30205,False,57,58,1
6041,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,30206,False,57,58,1
6041,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,30207,False,57,58,1
6041,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,30208,False,57,58,1
6041,quality issues are too severe to recognize visual content,5.817460317460316,"slightly red picture, but nothing else is visible.",False,False,30209,False,57,50,-7
6317,a very blurry dark picture surrounded by darkness,0.21238857213382278,A dark black scene with someone faint orange in the middle.,False,False,31585,False,49,59,10
6317,a very blurry dark picture surrounded by darkness,0.21238857213382278,Quality issues are too severe to recognize visual content.,True,False,31586,False,49,58,9
6317,a very blurry dark picture surrounded by darkness,0.21238857213382278,Quality issues are too severe to recognize visual content.,True,False,31587,False,49,58,9
6317,a very blurry dark picture surrounded by darkness,0.21238857213382278,Quality issues are too severe to recognize visual content.,True,False,31588,False,49,58,9
6317,a very blurry dark picture surrounded by darkness,0.21238857213382278,Some kind of white or beige fabric surrounded by shadow.,False,False,31589,False,49,56,7
6433,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,32165,False,57,58,1
6433,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,32166,False,57,58,1
6433,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,32167,False,57,58,1
6433,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,32168,False,57,58,1
6433,quality issues are too severe to recognize visual content,5.817460317460316,A solid black color image with nothing else.,False,False,32169,False,57,44,-13
6456,a blurry image of a laptop keyboard and keyboard,1.6722404683367427,Keyboard keys of a black laptop with monitor on,False,False,32280,False,48,47,-1
6456,a blurry image of a laptop keyboard and keyboard,1.6722404683367427,"A computer and attached keyboard, with the screen lit up.",False,False,32281,True,48,57,9
6456,a blurry image of a laptop keyboard and keyboard,1.6722404683367427,A laptop with keyboard and a blue screen with white characters.,False,False,32282,True,48,63,15
6456,a blurry image of a laptop keyboard and keyboard,1.6722404683367427,A blurry image of someone's laptop keyboard and screen,False,False,32283,True,48,54,6
6456,a blurry image of a laptop keyboard and keyboard,1.6722404683367427,A blurry image of a laptop computer only partially showing the keyboard and screen.,False,False,32284,True,48,83,35
6488,quality issues are too severe to recognize visual content ( extreme blur ),3.756616808714235,A dark area being obstructed by a lighter object.,False,False,32440,False,74,49,-25
6488,quality issues are too severe to recognize visual content ( extreme blur ),3.756616808714235,Quality issues are too severe to recognize visual content.,True,False,32441,False,74,58,-16
6488,quality issues are too severe to recognize visual content ( extreme blur ),3.756616808714235,Quality issues are too severe to recognize visual content.,True,False,32442,False,74,58,-16
6488,quality issues are too severe to recognize visual content ( extreme blur ),3.756616808714235,Quality issues are too severe to recognize visual content.,True,False,32443,False,74,58,-16
6488,quality issues are too severe to recognize visual content ( extreme blur ),3.756616808714235,Quality issues are too severe to recognize visual content.,True,False,32444,False,74,58,-16
6515,here is a picture of a blurry paper or something,1.5376984126984126,Quality issues are too severe to recognize visual content.,True,False,32575,False,48,58,10
6515,here is a picture of a blurry paper or something,1.5376984126984126,Here is a picture of a blurry paper or something.,False,False,32576,True,48,49,1
6515,here is a picture of a blurry paper or something,1.5376984126984126,Quality issues are too severe to recognize visual content.,True,False,32577,False,48,58,10
6515,here is a picture of a blurry paper or something,1.5376984126984126,Quality issues are too severe to recognize visual content.,True,False,32578,True,48,58,10
6515,here is a picture of a blurry paper or something,1.5376984126984126,Quality issues are too severe to recognize visual content.,True,False,32579,False,48,58,10
6581,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,32905,False,57,58,1
6581,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,32906,False,57,58,1
6581,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,32907,False,57,58,1
6581,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,32908,False,57,58,1
6581,quality issues are too severe to recognize visual content,5.817460317460316,Nothing visible since picture is entirely black and no image present.,False,False,32909,False,57,69,12
6658,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,33290,False,57,58,1
6658,quality issues are too severe to recognize visual content,5.817460317460316,I want textured surface could be a cloth of some sort,False,False,33291,False,57,53,-4
6658,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,33292,False,57,58,1
6658,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,33293,False,57,58,1
6658,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,33294,False,57,58,1
6939,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,34695,False,57,58,1
6939,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,34696,False,57,58,1
6939,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,34697,False,57,58,1
6939,quality issues are too severe to recognize visual content,5.817460317460316,A black box with nothing else in the photo.,False,False,34698,False,57,43,-14
6939,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,34699,False,57,58,1
7569,a blurry photo of someone holding up their camera,1.049599352180142,a dark silhouette of a man holding his ear,False,False,37845,False,49,42,-7
7569,a blurry photo of someone holding up their camera,1.049599352180142,Quality issues are too severe to recognize visual content.,True,False,37846,False,49,58,9
7569,a blurry photo of someone holding up their camera,1.049599352180142,Quality issues are too severe to recognize visual content.,True,False,37847,False,49,58,9
7569,a blurry photo of someone holding up their camera,1.049599352180142,Quality issues are too severe to recognize visual content.,True,False,37848,False,49,58,9
7569,a blurry photo of someone holding up their camera,1.049599352180142,A blurry photo of someone holding a camera up to their face.,False,False,37849,False,49,60,11
7664,quality issues are too severe to recognize visual content,5.869437996353291,Quality issues are too severe to recognize visual content.,True,False,38320,False,57,58,1
7664,quality issues are too severe to recognize visual content,5.869437996353291,Quality issues are too severe to recognize visual content.,True,False,38321,False,57,58,1
7664,quality issues are too severe to recognize visual content,5.869437996353291,Quality issues are too severe to recognize visual content.,True,False,38322,False,57,58,1
7664,quality issues are too severe to recognize visual content,5.869437996353291,"Nothing is pictured in the photograph, too dark, pure black.",False,False,38323,False,57,60,3
7664,quality issues are too severe to recognize visual content,5.869437996353291,Quality issues are too severe to recognize visual content.,True,False,38324,False,57,58,1
7761,a blurry image of a person ' s arm or leg,0.6765484456021835,Quality issues are too severe to recognize visual content.,True,False,38805,False,41,58,17
7761,a blurry image of a person ' s arm or leg,0.6765484456021835,A blurry image that is obscured by a large green object.,False,False,38806,False,41,56,15
7761,a blurry image of a person ' s arm or leg,0.6765484456021835,Someone's arm or leg laying on top of a green blanket.,False,False,38807,False,41,54,13
7761,a blurry image of a person ' s arm or leg,0.6765484456021835,A persons front and left arm wearing a grey t-shirt.,False,False,38808,False,41,52,11
7761,a blurry image of a person ' s arm or leg,0.6765484456021835,Quality issues are too severe to recognize visual content.,True,False,38809,False,41,58,17
7801,quality issues are too severe to recognize visual content,4.409477796899561,Appears to be a glare over most of photo the item appears to be black,False,False,39005,True,57,69,12
7801,quality issues are too severe to recognize visual content,4.409477796899561,A cracked cell phone sitting on a table.,False,False,39006,True,57,40,-17
7801,quality issues are too severe to recognize visual content,4.409477796899561,Quality issues are too severe to recognize visual content.,True,False,39007,True,57,58,1
7801,quality issues are too severe to recognize visual content,4.409477796899561,Quality issues are too severe to recognize visual content.,True,False,39008,True,57,58,1
7801,quality issues are too severe to recognize visual content,4.409477796899561,Quality issues are too severe to recognize visual content.,True,False,39009,False,57,58,1
7957,a large and blurry light colored objects is in front of a black background,1.6839169417766713,imagine how you would describe this image on the phone to a friend.,False,True,39785,True,74,67,-7
7957,a large and blurry light colored objects is in front of a black background,1.6839169417766713,Quality issues are too severe to recognize visual content.,True,False,39786,False,74,58,-16
7957,a large and blurry light colored objects is in front of a black background,1.6839169417766713,Quality issues are too severe to recognize visual content.,True,False,39787,False,74,58,-16
7957,a large and blurry light colored objects is in front of a black background,1.6839169417766713,Quality issues are too severe to recognize visual content.,True,False,39788,False,74,58,-16
7957,a large and blurry light colored objects is in front of a black background,1.6839169417766713,A large and blurry light colored objects is in front of a black background.,False,False,39789,False,74,75,1
8091,a blurry image of a hand holding a bottle,0.4292764148815734,Quality issues are too severe to recognize visual content.,True,False,40455,True,41,58,17
8091,a blurry image of a hand holding a bottle,0.4292764148815734,A person is holding a bottle with some bolded letters in black.,False,False,40456,True,41,63,22
8091,a blurry image of a hand holding a bottle,0.4292764148815734,Quality issues are too severe to recognize visual content.,True,False,40457,False,41,58,17
8091,a blurry image of a hand holding a bottle,0.4292764148815734,A bottle of green objects held by a person.,False,False,40458,True,41,43,2
8091,a blurry image of a hand holding a bottle,0.4292764148815734,A blurry image where you can see the letters H E on the lower right hand corner.,False,False,40459,True,41,80,39
8183,quality issues are too severe to recognize visual content,4.903418380980725,"Quality issues are too severe to recognize visual content, it just appears to be pure grey.",False,False,40915,False,57,91,34
8183,quality issues are too severe to recognize visual content,4.903418380980725,An eye of the camera captured a black surface.,False,False,40916,False,57,46,-11
8183,quality issues are too severe to recognize visual content,4.903418380980725,Quality issues are too severe to recognize visual content.,True,False,40917,False,57,58,1
8183,quality issues are too severe to recognize visual content,4.903418380980725,Quality issues are too severe to recognize visual content.,True,False,40918,False,57,58,1
8183,quality issues are too severe to recognize visual content,4.903418380980725,Quality issues are too severe to recognize visual content.,True,False,40919,False,57,58,1
8191,a blurry image of paper with text or booklet or cover,2.0,Quality issues are too severe to recognize visual content.,True,False,40955,True,53,58,5
8191,a blurry image of paper with text or booklet or cover,2.0,Quality issues are too severe to recognize visual content.,True,False,40956,False,53,58,5
8191,a blurry image of paper with text or booklet or cover,2.0,a blurry image of paper with text or booklet or cover,False,False,40957,False,53,53,0
8191,a blurry image of paper with text or booklet or cover,2.0,Quality issues are too severe to recognize visual content.,True,False,40958,True,53,58,5
8191,a blurry image of paper with text or booklet or cover,2.0,Quality issues are too severe to recognize visual content.,True,False,40959,True,53,58,5
8247,quality issues are too severe to recognize visual content,5.869437996353291,A solid black picture with nothing in it to describe.,False,False,41235,False,57,53,-4
8247,quality issues are too severe to recognize visual content,5.869437996353291,Quality issues are too severe to recognize visual content.,True,False,41236,False,57,58,1
8247,quality issues are too severe to recognize visual content,5.869437996353291,Quality issues are too severe to recognize visual content.,True,False,41237,False,57,58,1
8247,quality issues are too severe to recognize visual content,5.869437996353291,Quality issues are too severe to recognize visual content.,True,False,41238,False,57,58,1
8247,quality issues are too severe to recognize visual content,5.869437996353291,Quality issues are too severe to recognize visual content.,True,False,41239,False,57,58,1
8539,quality issues are too severe to recognize visual content,5.875573129118987,Nothing can be seen due to complete darkness.,False,False,42695,False,57,45,-12
8539,quality issues are too severe to recognize visual content,5.875573129118987,Quality issues are too severe to recognize visual content.,True,False,42696,False,57,58,1
8539,quality issues are too severe to recognize visual content,5.875573129118987,Quality issues are too severe to recognize visual content.,True,False,42697,False,57,58,1
8539,quality issues are too severe to recognize visual content,5.875573129118987,Quality issues are too severe to recognize visual content.,True,False,42698,False,57,58,1
8539,quality issues are too severe to recognize visual content,5.875573129118987,Quality issues are too severe to recognize visual content.,True,False,42699,False,57,58,1
8601,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,43005,False,57,58,1
8601,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,43006,False,57,58,1
8601,quality issues are too severe to recognize visual content,5.817460317460316,Completely dark image as if the shutter of camera is shut.,False,False,43007,False,57,58,1
8601,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,43008,False,57,58,1
8601,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,43009,False,57,58,1
8716,quality issues are too severe to recognize visual content,4.4186507936507935,Quality issues are too severe to recognize visual content.,True,False,43580,False,57,58,1
8716,quality issues are too severe to recognize visual content,4.4186507936507935,A grey sheet of cloth is spread flat on a surface.,False,False,43581,False,57,50,-7
8716,quality issues are too severe to recognize visual content,4.4186507936507935,Quality issues are too severe to recognize visual content.,True,False,43582,False,57,58,1
8716,quality issues are too severe to recognize visual content,4.4186507936507935,Quality issues are too severe to recognize visual content.,True,False,43583,False,57,58,1
8716,quality issues are too severe to recognize visual content,4.4186507936507935,Black fabric appears to be a sheet or blanket.,False,False,43584,False,57,46,-11
8752,quality issues are too severe to recognize visual content,7.544642857142858,Quality issues are too severe to recognize visual content.,True,True,43760,True,57,58,1
8752,quality issues are too severe to recognize visual content,7.544642857142858,Quality issues are too severe to recognize visual content.,True,False,43761,False,57,58,1
8752,quality issues are too severe to recognize visual content,7.544642857142858,Quality issues are too severe to recognize visual content,False,False,43762,False,57,57,0
8752,quality issues are too severe to recognize visual content,7.544642857142858,Quality issues are too severe to recognize visual content.,True,False,43763,False,57,58,1
8752,quality issues are too severe to recognize visual content,7.544642857142858,Quality issues are too severe to recognize visual content.,True,False,43764,False,57,58,1
8913,a very bright and blurry one dollar bill,1.5336898169350093,A very bright and blurry one dollar bill.,False,False,44565,True,40,41,1
8913,a very bright and blurry one dollar bill,1.5336898169350093,Quality issues are too severe to recognize visual content.,True,False,44566,False,40,58,18
8913,a very bright and blurry one dollar bill,1.5336898169350093,Quality issues are too severe to recognize visual content.,True,False,44567,False,40,58,18
8913,a very bright and blurry one dollar bill,1.5336898169350093,Quality issues are too severe to recognize visual content.,True,False,44568,False,40,58,18
8913,a very bright and blurry one dollar bill,1.5336898169350093,Really close image of what appears to be a one dollar bill.,False,False,44569,True,40,59,19
9097,"quality issues are too severe to recognize visual content , it ' s too blurry to",2.953425578983876,"Quality issues are too severe to recognize visual content, it's too blurry to figure out what it is.",False,False,45485,False,80,100,20
9097,"quality issues are too severe to recognize visual content , it ' s too blurry to",2.953425578983876,Quality issues are too severe to recognize visual content.,True,False,45486,False,80,58,-22
9097,"quality issues are too severe to recognize visual content , it ' s too blurry to",2.953425578983876,Quality issues are too severe to recognize visual content.,True,False,45487,False,80,58,-22
9097,"quality issues are too severe to recognize visual content , it ' s too blurry to",2.953425578983876,Quality issues are too severe to recognize visual content.,True,False,45488,False,80,58,-22
9097,"quality issues are too severe to recognize visual content , it ' s too blurry to",2.953425578983876,Quality issues are too severe to recognize visual content.,True,False,45489,False,80,58,-22
9101,very blurry image of either a potato or a potato,0.9287991340866526,Quality issues are too severe to recognize visual content.,True,False,45505,False,48,58,10
9101,very blurry image of either a potato or a potato,0.9287991340866526,Quality issues are too severe to recognize visual content.,True,False,45506,False,48,58,10
9101,very blurry image of either a potato or a potato,0.9287991340866526,Quality issues are too severe to recognize visual content.,True,False,45507,False,48,58,10
9101,very blurry image of either a potato or a potato,0.9287991340866526,Very blurry image of either a finger or a potato.,False,False,45508,False,48,49,1
9101,very blurry image of either a potato or a potato,0.9287991340866526,Quality issues are too severe to recognize visual content.,True,False,45509,False,48,58,10
9109,a blurry computer screen with writing that cannot be made out,1.5729797979797984,Quality issues are too severe to recognize visual content.,True,False,45545,True,61,58,-3
9109,a blurry computer screen with writing that cannot be made out,1.5729797979797984,A blurry computer screen with writing that cannot be made out.,False,False,45546,True,61,62,1
9109,a blurry computer screen with writing that cannot be made out,1.5729797979797984,Quality issues are too severe to recognize visual content.,True,False,45547,False,61,58,-3
9109,a blurry computer screen with writing that cannot be made out,1.5729797979797984,Quality issues are too severe to recognize visual content.,True,False,45548,True,61,58,-3
9109,a blurry computer screen with writing that cannot be made out,1.5729797979797984,Quality issues are too severe to recognize visual content.,True,False,45549,True,61,58,-3
9146,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,45730,True,57,58,1
9146,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,45731,False,57,58,1
9146,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,45732,False,57,58,1
9146,quality issues are too severe to recognize visual content,5.817460317460316,CLOTH SHOWN BRAND NAME AND QUALITY AND FEELING WEAR COMFORTABLE,False,False,45733,True,57,63,6
9146,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,45734,False,57,58,1
9166,"quality issues are too severe to recognize visual content , it ' s just a pure",2.145412522631264,"A cool bluish color, showing a lighter shade on the left side of the frame.",False,False,45830,False,78,75,-3
9166,"quality issues are too severe to recognize visual content , it ' s just a pure",2.145412522631264,Quality issues are too severe to recognize visual content.,True,False,45831,False,78,58,-20
9166,"quality issues are too severe to recognize visual content , it ' s just a pure",2.145412522631264,Quality issues are too severe to recognize visual content.,True,False,45832,False,78,58,-20
9166,"quality issues are too severe to recognize visual content , it ' s just a pure",2.145412522631264,Quality issues are too severe to recognize visual content.,True,False,45833,False,78,58,-20
9166,"quality issues are too severe to recognize visual content , it ' s just a pure",2.145412522631264,Quality issues are too severe to recognize visual content.,True,False,45834,False,78,58,-20
9196,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,45980,False,57,58,1
9196,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,45981,False,57,58,1
9196,quality issues are too severe to recognize visual content,5.817460317460316,the color black and no image at all,False,False,45982,False,57,35,-22
9196,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,45983,False,57,58,1
9196,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,45984,False,57,58,1
9257,quality issues are too severe to recognize visual content,5.817460317460316,A complete black background with no items on top of it.,False,False,46285,False,57,55,-2
9257,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,46286,False,57,58,1
9257,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,46287,False,57,58,1
9257,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,46288,False,57,58,1
9257,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,46289,False,57,58,1
9426,quality issues are too severe to recognize visual content,6.474016935979345,"Quality issues are too severe to recognize visual content, it's just a pure black screen.",False,False,47130,False,57,89,32
9426,quality issues are too severe to recognize visual content,6.474016935979345,Quality issues are too severe to recognize visual content.,True,False,47131,False,57,58,1
9426,quality issues are too severe to recognize visual content,6.474016935979345,Quality issues are too severe to recognize visual content.,True,False,47132,False,57,58,1
9426,quality issues are too severe to recognize visual content,6.474016935979345,Quality issues are too severe to recognize visual content.,True,False,47133,False,57,58,1
9426,quality issues are too severe to recognize visual content,6.474016935979345,Quality issues are too severe to recognize visual content.,True,False,47134,False,57,58,1
9493,quality issues are too severe to recognize visual content,4.939509921917159,Quality issues are too severe to recognize visual content.,True,False,47465,False,57,58,1
9493,quality issues are too severe to recognize visual content,4.939509921917159,"Quality issues are too severe to recognize visual content, it's just a clear blue blur .",False,False,47466,False,57,88,31
9493,quality issues are too severe to recognize visual content,4.939509921917159,Quality issues are too severe to recognize visual content.,True,False,47467,False,57,58,1
9493,quality issues are too severe to recognize visual content,4.939509921917159,I see a blue screen that changed from lighter to darker.,False,False,47468,False,57,56,-1
9493,quality issues are too severe to recognize visual content,4.939509921917159,Quality issues are too severe to recognize visual content.,True,False,47469,False,57,58,1
9530,quality issues are too severe to recognize visual content,3.001630031525084,"Quality issues are too severe to recognize visual content, it's too over lit and out of frame to decipher what it is.",False,False,47650,True,57,117,60
9530,quality issues are too severe to recognize visual content,3.001630031525084,A blurry piece of white paper with some black print on it.,False,False,47651,True,57,58,1
9530,quality issues are too severe to recognize visual content,3.001630031525084,Looks like someone holding a flashlight close to a wall with some writing top and bottom of the circle of light.,False,False,47652,True,57,112,55
9530,quality issues are too severe to recognize visual content,3.001630031525084,Quality issues are too severe to recognize visual content.,True,False,47653,True,57,58,1
9530,quality issues are too severe to recognize visual content,3.001630031525084,Quality issues are too severe to recognize visual content.,True,False,47654,True,57,58,1
9582,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,47910,False,57,58,1
9582,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,47911,False,57,58,1
9582,quality issues are too severe to recognize visual content,5.817460317460316,The photo is very blurry and out of focus but it looks like it is taken of a piece of fabric.,False,False,47912,False,57,93,36
9582,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,47913,False,57,58,1
9582,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,47914,False,57,58,1
9634,quality issues are too severe to recognize visual content,7.266798319431301,Quality issues are too severe to recognize visual content.,True,False,48170,False,57,58,1
9634,quality issues are too severe to recognize visual content,7.266798319431301,Quality issues are too severe to recognize visual content.,True,False,48171,False,57,58,1
9634,quality issues are too severe to recognize visual content,7.266798319431301,Quality issues are too severe to recognize visual content.,True,False,48172,False,57,58,1
9634,quality issues are too severe to recognize visual content,7.266798319431301,Quality issues are too severe to recognize visual content  (solid black).,False,False,48173,False,57,73,16
9634,quality issues are too severe to recognize visual content,7.266798319431301,Quality issues are too severe to recognize visual content.,True,False,48174,False,57,58,1
9635,a blurry image of a yellow and red object,0.40794622467514075,A blurry photo with a square of yellow orange and red out of focus,False,False,48175,False,41,66,25
9635,a blurry image of a yellow and red object,0.40794622467514075,Quality issues are too severe to recognize visual content.,True,False,48176,False,41,58,17
9635,a blurry image of a yellow and red object,0.40794622467514075,Quality issues are too severe to recognize visual content.,True,False,48177,False,41,58,17
9635,a blurry image of a yellow and red object,0.40794622467514075,Quality issues are too severe to recognize visual content.,True,False,48178,False,41,58,17
9635,a blurry image of a yellow and red object,0.40794622467514075,Possibly some kind of sandwich in front of a wall.,False,False,48179,False,41,50,9
9664,"quality issues are too severe to recognize visual content , it just seems to be a",2.8090019038653797,"Quality issues are too severe to recognize visual content, it just seems to be a plain surface of nothingness.",False,False,48320,False,81,110,29
9664,"quality issues are too severe to recognize visual content , it just seems to be a",2.8090019038653797,A white background that looks to either be a table or a wall.,False,False,48321,False,81,61,-20
9664,"quality issues are too severe to recognize visual content , it just seems to be a",2.8090019038653797,Quality issues are too severe to recognize visual content.,True,False,48322,False,81,58,-23
9664,"quality issues are too severe to recognize visual content , it just seems to be a",2.8090019038653797,Quality issues are too severe to recognize visual content.,True,False,48323,False,81,58,-23
9664,"quality issues are too severe to recognize visual content , it just seems to be a",2.8090019038653797,Quality issues are too severe to recognize visual content.,True,False,48324,False,81,58,-23
9757,a blurry picture of what appears to be a bottle of something,0.38936652893512114,Too blurry to tell there is a red chair?,False,False,48785,False,60,40,-20
9757,a blurry picture of what appears to be a bottle of something,0.38936652893512114,A blurry box of what looks like it may be tea or chocolate.,False,False,48786,True,60,59,-1
9757,a blurry picture of what appears to be a bottle of something,0.38936652893512114,Quality issues are too severe to recognize visual content.,True,False,48787,False,60,58,-2
9757,a blurry picture of what appears to be a bottle of something,0.38936652893512114,a square packaging that you can hold in your hand,False,False,48788,True,60,49,-11
9757,a blurry picture of what appears to be a bottle of something,0.38936652893512114,"Something red in the foreground, something golden metallic on the floor in the background.",False,False,48789,False,60,90,30
9772,a blurry photo of a woman in pink ' s torso,0.9699312752577854,Quality issues are too severe to recognize visual content.,True,False,48860,False,43,58,15
9772,a blurry photo of a woman in pink ' s torso,0.9699312752577854,Quality issues are too severe to recognize visual content.,True,False,48861,False,43,58,15
9772,a blurry photo of a woman in pink ' s torso,0.9699312752577854,Quality issues are too severe to recognize visual content.,True,False,48862,False,43,58,15
9772,a blurry photo of a woman in pink ' s torso,0.9699312752577854,A blurry photo of a woman in pink's torso.,False,False,48863,False,43,42,-1
9772,a blurry photo of a woman in pink ' s torso,0.9699312752577854,Quality issues are too severe to recognize visual content.,True,False,48864,False,43,58,15
9789,a blurry close up image of a white carpet,0.10498539414648803,Quality issues are too severe to recognize visual content.,True,False,48945,False,41,58,17
9789,a blurry close up image of a white carpet,0.10498539414648803,A blurry close-up photograph of a white carpet with the light glinting off an undetermined object (possibly an arm) at the bottom of the picture.,False,False,48946,False,41,145,104
9789,a blurry close up image of a white carpet,0.10498539414648803,"A very wonderful view and worth seeing at all times, my friend",False,True,48947,False,41,62,21
9789,a blurry close up image of a white carpet,0.10498539414648803,A light grey carpet under a speakers volume control knob.,False,False,48948,False,41,57,16
